held_out_device,held_out_study,held_out_family,method,row_position,crossbar_size,requested_weight_bits,adc_bits,mapping_strategy,cost_proxy,actual_accuracy,predicted_accuracy,is_true_pareto,is_predicted_pareto
HfZrOx_01,10.1002/pssr.202000524,HfZrOx,HARDWARE_ONLY,225,128,2,9,IDEALIZED_SINGLE_PAIR_ANALOG,8192.0,11.24,11.302802300044727,False,False
HfZrOx_01,10.1002/pssr.202000524,HfZrOx,HARDWARE_ONLY,226,256,2,10,IDEALIZED_SINGLE_PAIR_ANALOG,10240.0,11.22,11.338145694157502,False,False
HfZrOx_01,10.1002/pssr.202000524,HfZrOx,HARDWARE_ONLY,227,64,2,7,IDEALIZED_SINGLE_PAIR_ANALOG,7168.0,11.18,11.028063676854195,False,False
HfZrOx_01,10.1002/pssr.202000524,HfZrOx,HARDWARE_ONLY,228,64,2,9,IDEALIZED_SINGLE_PAIR_ANALOG,28672.0,11.18,11.257756704178526,False,False
HfZrOx_01,10.1002/pssr.202000524,HfZrOx,HARDWARE_ONLY,229,128,2,10,IDEALIZED_SINGLE_PAIR_ANALOG,16384.0,11.15,11.319500465746849,False,False
HfZrOx_01,10.1002/pssr.202000524,HfZrOx,HARDWARE_ONLY,230,128,2,8,IDEALIZED_SINGLE_PAIR_ANALOG,4096.0,11.14,11.493999682961867,False,False
HfZrOx_01,10.1002/pssr.202000524,HfZrOx,HARDWARE_ONLY,231,32,2,6,IDEALIZED_SINGLE_PAIR_ANALOG,13312.0,11.09,11.103269053261151,False,False
HfZrOx_01,10.1002/pssr.202000524,HfZrOx,HARDWARE_ONLY,232,64,2,8,IDEALIZED_SINGLE_PAIR_ANALOG,14336.0,11.07,11.370910153712297,False,False
HfZrOx_01,10.1002/pssr.202000524,HfZrOx,HARDWARE_ONLY,233,128,2,7,IDEALIZED_SINGLE_PAIR_ANALOG,2048.0,11.04,11.23505114327563,False,False
HfZrOx_01,10.1002/pssr.202000524,HfZrOx,HARDWARE_ONLY,234,32,2,5,IDEALIZED_SINGLE_PAIR_ANALOG,6656.0,11.02,11.25720413825837,False,False
HfZrOx_01,10.1002/pssr.202000524,HfZrOx,HARDWARE_ONLY,235,256,2,7,IDEALIZED_SINGLE_PAIR_ANALOG,1280.0,10.89,11.195103818579424,False,False
HfZrOx_01,10.1002/pssr.202000524,HfZrOx,HARDWARE_ONLY,236,128,2,6,IDEALIZED_SINGLE_PAIR_ANALOG,1024.0,10.71,11.084124426888899,False,False
HfZrOx_01,10.1002/pssr.202000524,HfZrOx,HARDWARE_ONLY,237,16,2,5,IDEALIZED_SINGLE_PAIR_ANALOG,25600.0,10.69,11.275100451732913,False,False
HfZrOx_01,10.1002/pssr.202000524,HfZrOx,HARDWARE_ONLY,238,256,2,6,IDEALIZED_SINGLE_PAIR_ANALOG,640.0,10.49,11.012379913189754,False,False
HfZrOx_01,10.1002/pssr.202000524,HfZrOx,HARDWARE_ONLY,239,16,2,4,IDEALIZED_SINGLE_PAIR_ANALOG,12800.0,10.17,11.270016014531045,False,False
HfZrOx_01,10.1002/pssr.202000524,HfZrOx,HARDWARE_ONLY,240,32,2,4,IDEALIZED_SINGLE_PAIR_ANALOG,3328.0,10.1,11.17470375517619,False,False
HfZrOx_01,10.1002/pssr.202000524,HfZrOx,HARDWARE_ONLY,241,128,2,5,IDEALIZED_SINGLE_PAIR_ANALOG,512.0,9.83,11.246201135330626,False,False
HfZrOx_01,10.1002/pssr.202000524,HfZrOx,HARDWARE_ONLY,242,256,2,5,IDEALIZED_SINGLE_PAIR_ANALOG,320.0,9.7,11.088304128601447,False,False
HfZrOx_01,10.1002/pssr.202000524,HfZrOx,HARDWARE_ONLY,243,128,2,4,IDEALIZED_SINGLE_PAIR_ANALOG,256.0,9.43,10.668560557373999,False,False
HfZrOx_01,10.1002/pssr.202000524,HfZrOx,HARDWARE_ONLY,244,256,2,4,IDEALIZED_SINGLE_PAIR_ANALOG,160.0,9.42,10.160456891441891,False,False
HfZrOx_01,10.1002/pssr.202000524,HfZrOx,FULL_DEVICE_AWARE,0,16,6,10,IDEALIZED_SINGLE_PAIR_ANALOG,819200.0,96.34,96.29091111904785,True,True
HfZrOx_01,10.1002/pssr.202000524,HfZrOx,FULL_DEVICE_AWARE,1,64,6,10,IDEALIZED_SINGLE_PAIR_ANALOG,57344.0,96.3,96.28426942063497,True,True
HfZrOx_01,10.1002/pssr.202000524,HfZrOx,FULL_DEVICE_AWARE,2,64,6,9,IDEALIZED_SINGLE_PAIR_ANALOG,28672.0,96.29,96.25831680158736,True,False
HfZrOx_01,10.1002/pssr.202000524,HfZrOx,FULL_DEVICE_AWARE,3,32,8,10,IDEALIZED_SINGLE_PAIR_ANALOG,212992.0,96.27,96.25420955122652,False,False
HfZrOx_01,10.1002/pssr.202000524,HfZrOx,FULL_DEVICE_AWARE,4,32,6,9,IDEALIZED_SINGLE_PAIR_ANALOG,106496.0,96.26,96.25286824603178,False,False
HfZrOx_01,10.1002/pssr.202000524,HfZrOx,FULL_DEVICE_AWARE,5,128,6,9,IDEALIZED_SINGLE_PAIR_ANALOG,8192.0,96.26,96.23676945238104,True,False
HfZrOx_01,10.1002/pssr.202000524,HfZrOx,FULL_DEVICE_AWARE,6,256,6,10,IDEALIZED_SINGLE_PAIR_ANALOG,10240.0,96.25,96.25395818109676,False,True
HfZrOx_01,10.1002/pssr.202000524,HfZrOx,FULL_DEVICE_AWARE,7,32,6,10,IDEALIZED_SINGLE_PAIR_ANALOG,212992.0,96.25,96.28400750000013,False,False
HfZrOx_01,10.1002/pssr.202000524,HfZrOx,FULL_DEVICE_AWARE,8,32,7,9,IDEALIZED_SINGLE_PAIR_ANALOG,106496.0,96.25,96.23918351587294,False,False
HfZrOx_01,10.1002/pssr.202000524,HfZrOx,FULL_DEVICE_AWARE,9,16,8,10,IDEALIZED_SINGLE_PAIR_ANALOG,819200.0,96.24,96.25303891630591,False,False
HfZrOx_01,10.1002/pssr.202000524,HfZrOx,FULL_DEVICE_AWARE,10,32,6,7,IDEALIZED_SINGLE_PAIR_ANALOG,26624.0,96.24,96.15945731385281,False,False
HfZrOx_01,10.1002/pssr.202000524,HfZrOx,FULL_DEVICE_AWARE,11,32,6,8,IDEALIZED_SINGLE_PAIR_ANALOG,53248.0,96.24,96.2257491349206,False,False
HfZrOx_01,10.1002/pssr.202000524,HfZrOx,FULL_DEVICE_AWARE,12,128,6,8,IDEALIZED_SINGLE_PAIR_ANALOG,4096.0,96.24,96.24291588888892,False,False
HfZrOx_01,10.1002/pssr.202000524,HfZrOx,FULL_DEVICE_AWARE,13,64,8,10,IDEALIZED_SINGLE_PAIR_ANALOG,57344.0,96.24,96.24552474675329,False,False
HfZrOx_01,10.1002/pssr.202000524,HfZrOx,FULL_DEVICE_AWARE,14,128,7,9,IDEALIZED_SINGLE_PAIR_ANALOG,8192.0,96.24,96.19631792063471,False,False
HfZrOx_01,10.1002/pssr.202000524,HfZrOx,FULL_DEVICE_AWARE,15,64,7,9,IDEALIZED_SINGLE_PAIR_ANALOG,28672.0,96.24,96.24833954761911,False,False
HfZrOx_01,10.1002/pssr.202000524,HfZrOx,FULL_DEVICE_AWARE,16,128,7,8,IDEALIZED_SINGLE_PAIR_ANALOG,4096.0,96.24,96.22777844444433,False,False
HfZrOx_01,10.1002/pssr.202000524,HfZrOx,FULL_DEVICE_AWARE,17,256,7,9,IDEALIZED_SINGLE_PAIR_ANALOG,5120.0,96.24,96.21608264285706,False,False
HfZrOx_01,10.1002/pssr.202000524,HfZrOx,FULL_DEVICE_AWARE,18,256,7,8,IDEALIZED_SINGLE_PAIR_ANALOG,2560.0,96.24,96.2473060238094,True,True
HfZrOx_01,10.1002/pssr.202000524,HfZrOx,FULL_DEVICE_AWARE,19,128,8,8,IDEALIZED_SINGLE_PAIR_ANALOG,4096.0,96.24,96.21827398412695,False,False
HfZrOx_01,10.1002/pssr.202000524,HfZrOx,FULL_DEVICE_AWARE,20,32,7,10,IDEALIZED_SINGLE_PAIR_ANALOG,212992.0,96.23,96.22821135714273,False,False
HfZrOx_01,10.1002/pssr.202000524,HfZrOx,FULL_DEVICE_AWARE,21,32,8,9,IDEALIZED_SINGLE_PAIR_ANALOG,106496.0,96.23,96.26072927344892,False,False
HfZrOx_01,10.1002/pssr.202000524,HfZrOx,FULL_DEVICE_AWARE,22,16,6,9,IDEALIZED_SINGLE_PAIR_ANALOG,409600.0,96.23,96.26141934126981,False,False
HfZrOx_01,10.1002/pssr.202000524,HfZrOx,FULL_DEVICE_AWARE,23,256,6,9,IDEALIZED_SINGLE_PAIR_ANALOG,5120.0,96.23,96.20252840331901,False,False
HfZrOx_01,10.1002/pssr.202000524,HfZrOx,FULL_DEVICE_AWARE,24,64,5,8,IDEALIZED_SINGLE_PAIR_ANALOG,14336.0,96.23,96.18952579148622,False,False
HfZrOx_01,10.1002/pssr.202000524,HfZrOx,FULL_DEVICE_AWARE,25,128,6,10,IDEALIZED_SINGLE_PAIR_ANALOG,16384.0,96.22,96.26751946031749,False,True
HfZrOx_01,10.1002/pssr.202000524,HfZrOx,FULL_DEVICE_AWARE,26,64,8,9,IDEALIZED_SINGLE_PAIR_ANALOG,28672.0,96.21,96.25045311183264,False,False
HfZrOx_01,10.1002/pssr.202000524,HfZrOx,FULL_DEVICE_AWARE,27,16,6,8,IDEALIZED_SINGLE_PAIR_ANALOG,204800.0,96.21,96.23847123015867,False,False
HfZrOx_01,10.1002/pssr.202000524,HfZrOx,FULL_DEVICE_AWARE,28,32,7,7,IDEALIZED_SINGLE_PAIR_ANALOG,26624.0,96.21,96.16380665873014,False,False
HfZrOx_01,10.1002/pssr.202000524,HfZrOx,FULL_DEVICE_AWARE,29,16,8,9,IDEALIZED_SINGLE_PAIR_ANALOG,409600.0,96.21,96.25850106709974,False,False
HfZrOx_01,10.1002/pssr.202000524,HfZrOx,FULL_DEVICE_AWARE,30,64,6,7,IDEALIZED_SINGLE_PAIR_ANALOG,7168.0,96.21,96.13821698845602,False,False
HfZrOx_01,10.1002/pssr.202000524,HfZrOx,FULL_DEVICE_AWARE,31,128,8,10,IDEALIZED_SINGLE_PAIR_ANALOG,16384.0,96.21,96.18551384126987,False,False
HfZrOx_01,10.1002/pssr.202000524,HfZrOx,FULL_DEVICE_AWARE,32,16,7,8,IDEALIZED_SINGLE_PAIR_ANALOG,204800.0,96.2,96.22275626984128,False,False
HfZrOx_01,10.1002/pssr.202000524,HfZrOx,FULL_DEVICE_AWARE,33,64,6,8,IDEALIZED_SINGLE_PAIR_ANALOG,14336.0,96.2,96.2279498412699,False,False
HfZrOx_01,10.1002/pssr.202000524,HfZrOx,FULL_DEVICE_AWARE,34,128,8,9,IDEALIZED_SINGLE_PAIR_ANALOG,8192.0,96.2,96.18533987301586,False,False
HfZrOx_01,10.1002/pssr.202000524,HfZrOx,FULL_DEVICE_AWARE,35,32,7,8,IDEALIZED_SINGLE_PAIR_ANALOG,53248.0,96.2,96.2242220238095,False,False
HfZrOx_01,10.1002/pssr.202000524,HfZrOx,FULL_DEVICE_AWARE,36,256,8,9,IDEALIZED_SINGLE_PAIR_ANALOG,5120.0,96.2,96.20298367460312,False,False
HfZrOx_01,10.1002/pssr.202000524,HfZrOx,FULL_DEVICE_AWARE,37,128,7,10,IDEALIZED_SINGLE_PAIR_ANALOG,16384.0,96.19,96.20019598412675,False,False
HfZrOx_01,10.1002/pssr.202000524,HfZrOx,FULL_DEVICE_AWARE,38,64,7,10,IDEALIZED_SINGLE_PAIR_ANALOG,57344.0,96.19,96.2371667222222,False,False
HfZrOx_01,10.1002/pssr.202000524,HfZrOx,FULL_DEVICE_AWARE,39,256,6,8,IDEALIZED_SINGLE_PAIR_ANALOG,2560.0,96.19,96.2156360555556,False,False
HfZrOx_01,10.1002/pssr.202000524,HfZrOx,FULL_DEVICE_AWARE,40,16,7,7,IDEALIZED_SINGLE_PAIR_ANALOG,102400.0,96.19,96.20234086507905,False,False
HfZrOx_01,10.1002/pssr.202000524,HfZrOx,FULL_DEVICE_AWARE,41,16,7,9,IDEALIZED_SINGLE_PAIR_ANALOG,409600.0,96.19,96.23036505555562,False,False
HfZrOx_01,10.1002/pssr.202000524,HfZrOx,FULL_DEVICE_AWARE,42,16,7,10,IDEALIZED_SINGLE_PAIR_ANALOG,819200.0,96.19,96.22687325396824,False,False
HfZrOx_01,10.1002/pssr.202000524,HfZrOx,FULL_DEVICE_AWARE,43,128,5,10,IDEALIZED_SINGLE_PAIR_ANALOG,16384.0,96.19,96.16947669624822,False,False
HfZrOx_01,10.1002/pssr.202000524,HfZrOx,FULL_DEVICE_AWARE,44,128,5,9,IDEALIZED_SINGLE_PAIR_ANALOG,8192.0,96.18,96.17874509307357,False,False
HfZrOx_01,10.1002/pssr.202000524,HfZrOx,FULL_DEVICE_AWARE,45,32,8,7,IDEALIZED_SINGLE_PAIR_ANALOG,26624.0,96.18,96.1526662539682,False,False
HfZrOx_01,10.1002/pssr.202000524,HfZrOx,FULL_DEVICE_AWARE,46,256,8,10,IDEALIZED_SINGLE_PAIR_ANALOG,10240.0,96.18,96.20302376190472,False,False
HfZrOx_01,10.1002/pssr.202000524,HfZrOx,FULL_DEVICE_AWARE,47,16,8,7,IDEALIZED_SINGLE_PAIR_ANALOG,102400.0,96.18,96.20080331746,False,False
HfZrOx_01,10.1002/pssr.202000524,HfZrOx,FULL_DEVICE_AWARE,48,64,8,8,IDEALIZED_SINGLE_PAIR_ANALOG,14336.0,96.18,96.21690365873016,False,False
HfZrOx_01,10.1002/pssr.202000524,HfZrOx,FULL_DEVICE_AWARE,49,64,5,10,IDEALIZED_SINGLE_PAIR_ANALOG,57344.0,96.18,96.15765323593072,False,False
HfZrOx_01,10.1002/pssr.202000524,HfZrOx,FULL_DEVICE_AWARE,50,16,8,8,IDEALIZED_SINGLE_PAIR_ANALOG,204800.0,96.18,96.22396004761912,False,False
HfZrOx_01,10.1002/pssr.202000524,HfZrOx,FULL_DEVICE_AWARE,51,16,5,10,IDEALIZED_SINGLE_PAIR_ANALOG,819200.0,96.17,96.13767971428551,False,False
HfZrOx_01,10.1002/pssr.202000524,HfZrOx,FULL_DEVICE_AWARE,52,16,5,9,IDEALIZED_SINGLE_PAIR_ANALOG,409600.0,96.17,96.15570703174585,False,False
HfZrOx_01,10.1002/pssr.202000524,HfZrOx,FULL_DEVICE_AWARE,53,32,5,7,IDEALIZED_SINGLE_PAIR_ANALOG,26624.0,96.17,96.10520569841262,False,False
HfZrOx_01,10.1002/pssr.202000524,HfZrOx,FULL_DEVICE_AWARE,54,16,6,6,IDEALIZED_SINGLE_PAIR_ANALOG,51200.0,96.17,96.03656127128426,False,False
HfZrOx_01,10.1002/pssr.202000524,HfZrOx,FULL_DEVICE_AWARE,55,256,5,10,IDEALIZED_SINGLE_PAIR_ANALOG,10240.0,96.17,96.14692019841267,False,False
HfZrOx_01,10.1002/pssr.202000524,HfZrOx,FULL_DEVICE_AWARE,56,32,5,8,IDEALIZED_SINGLE_PAIR_ANALOG,53248.0,96.17,96.15828718253961,False,False
HfZrOx_01,10.1002/pssr.202000524,HfZrOx,FULL_DEVICE_AWARE,57,32,5,9,IDEALIZED_SINGLE_PAIR_ANALOG,106496.0,96.16,96.15489751587292,False,False
HfZrOx_01,10.1002/pssr.202000524,HfZrOx,FULL_DEVICE_AWARE,58,64,5,9,IDEALIZED_SINGLE_PAIR_ANALOG,28672.0,96.16,96.17031356926405,False,False
HfZrOx_01,10.1002/pssr.202000524,HfZrOx,FULL_DEVICE_AWARE,59,16,6,7,IDEALIZED_SINGLE_PAIR_ANALOG,102400.0,96.16,96.1843053455988,False,False
HfZrOx_01,10.1002/pssr.202000524,HfZrOx,FULL_DEVICE_AWARE,60,64,7,8,IDEALIZED_SINGLE_PAIR_ANALOG,14336.0,96.15,96.21577268253958,False,False
HfZrOx_01,10.1002/pssr.202000524,HfZrOx,FULL_DEVICE_AWARE,61,32,8,8,IDEALIZED_SINGLE_PAIR_ANALOG,53248.0,96.15,96.21731690476196,False,False
HfZrOx_01,10.1002/pssr.202000524,HfZrOx,FULL_DEVICE_AWARE,62,256,5,9,IDEALIZED_SINGLE_PAIR_ANALOG,5120.0,96.15,96.14905053968243,False,False
HfZrOx_01,10.1002/pssr.202000524,HfZrOx,FULL_DEVICE_AWARE,63,256,7,10,IDEALIZED_SINGLE_PAIR_ANALOG,10240.0,96.15,96.21764916666658,False,False
HfZrOx_01,10.1002/pssr.202000524,HfZrOx,FULL_DEVICE_AWARE,64,16,5,8,IDEALIZED_SINGLE_PAIR_ANALOG,204800.0,96.14,96.15802657936499,False,False
HfZrOx_01,10.1002/pssr.202000524,HfZrOx,FULL_DEVICE_AWARE,65,256,8,8,IDEALIZED_SINGLE_PAIR_ANALOG,2560.0,96.14,96.23140803174596,False,False
HfZrOx_01,10.1002/pssr.202000524,HfZrOx,FULL_DEVICE_AWARE,66,128,5,8,IDEALIZED_SINGLE_PAIR_ANALOG,4096.0,96.13,96.18776953751798,False,False
HfZrOx_01,10.1002/pssr.202000524,HfZrOx,FULL_DEVICE_AWARE,67,32,5,10,IDEALIZED_SINGLE_PAIR_ANALOG,212992.0,96.13,96.13840451587281,False,False
HfZrOx_01,10.1002/pssr.202000524,HfZrOx,FULL_DEVICE_AWARE,68,16,8,6,IDEALIZED_SINGLE_PAIR_ANALOG,51200.0,96.13,96.04273702525236,False,False
HfZrOx_01,10.1002/pssr.202000524,HfZrOx,FULL_DEVICE_AWARE,69,128,4,8,IDEALIZED_SINGLE_PAIR_ANALOG,4096.0,96.12,96.06635527777776,False,False
HfZrOx_01,10.1002/pssr.202000524,HfZrOx,FULL_DEVICE_AWARE,70,256,4,9,IDEALIZED_SINGLE_PAIR_ANALOG,5120.0,96.11,96.0597322619049,False,False
HfZrOx_01,10.1002/pssr.202000524,HfZrOx,FULL_DEVICE_AWARE,71,64,7,7,IDEALIZED_SINGLE_PAIR_ANALOG,7168.0,96.1,96.14508195238106,False,False
HfZrOx_01,10.1002/pssr.202000524,HfZrOx,FULL_DEVICE_AWARE,72,16,4,9,IDEALIZED_SINGLE_PAIR_ANALOG,409600.0,96.09,96.05820256349215,False,False
HfZrOx_01,10.1002/pssr.202000524,HfZrOx,FULL_DEVICE_AWARE,73,32,4,9,IDEALIZED_SINGLE_PAIR_ANALOG,106496.0,96.09,96.06104132539699,False,False
HfZrOx_01,10.1002/pssr.202000524,HfZrOx,FULL_DEVICE_AWARE,74,16,4,8,IDEALIZED_SINGLE_PAIR_ANALOG,204800.0,96.09,96.07795846031743,False,False
HfZrOx_01,10.1002/pssr.202000524,HfZrOx,FULL_DEVICE_AWARE,75,32,4,7,IDEALIZED_SINGLE_PAIR_ANALOG,26624.0,96.09,96.00555382539675,False,False
HfZrOx_01,10.1002/pssr.202000524,HfZrOx,FULL_DEVICE_AWARE,76,64,4,8,IDEALIZED_SINGLE_PAIR_ANALOG,14336.0,96.08,96.06430657936512,False,False
HfZrOx_01,10.1002/pssr.202000524,HfZrOx,FULL_DEVICE_AWARE,77,64,4,10,IDEALIZED_SINGLE_PAIR_ANALOG,57344.0,96.08,96.05456526984138,False,False
HfZrOx_01,10.1002/pssr.202000524,HfZrOx,FULL_DEVICE_AWARE,78,128,4,9,IDEALIZED_SINGLE_PAIR_ANALOG,8192.0,96.08,96.06089415873022,False,False
HfZrOx_01,10.1002/pssr.202000524,HfZrOx,FULL_DEVICE_AWARE,79,16,7,6,IDEALIZED_SINGLE_PAIR_ANALOG,51200.0,96.07,96.04831938239523,False,False
HfZrOx_01,10.1002/pssr.202000524,HfZrOx,FULL_DEVICE_AWARE,80,32,4,10,IDEALIZED_SINGLE_PAIR_ANALOG,212992.0,96.07,96.06148742857157,False,False
HfZrOx_01,10.1002/pssr.202000524,HfZrOx,FULL_DEVICE_AWARE,81,256,5,8,IDEALIZED_SINGLE_PAIR_ANALOG,2560.0,96.07,96.1273012619047,False,False
HfZrOx_01,10.1002/pssr.202000524,HfZrOx,FULL_DEVICE_AWARE,82,64,8,7,IDEALIZED_SINGLE_PAIR_ANALOG,7168.0,96.07,96.14129721428576,False,False
HfZrOx_01,10.1002/pssr.202000524,HfZrOx,FULL_DEVICE_AWARE,83,16,4,10,IDEALIZED_SINGLE_PAIR_ANALOG,819200.0,96.07,96.06436016666675,False,False
HfZrOx_01,10.1002/pssr.202000524,HfZrOx,FULL_DEVICE_AWARE,84,16,5,6,IDEALIZED_SINGLE_PAIR_ANALOG,51200.0,96.06,95.99831176334784,False,False
HfZrOx_01,10.1002/pssr.202000524,HfZrOx,FULL_DEVICE_AWARE,85,32,4,8,IDEALIZED_SINGLE_PAIR_ANALOG,53248.0,96.05,96.08078032539684,False,False
HfZrOx_01,10.1002/pssr.202000524,HfZrOx,FULL_DEVICE_AWARE,86,16,5,7,IDEALIZED_SINGLE_PAIR_ANALOG,102400.0,96.05,96.11779342063491,False,False
HfZrOx_01,10.1002/pssr.202000524,HfZrOx,FULL_DEVICE_AWARE,87,64,4,9,IDEALIZED_SINGLE_PAIR_ANALOG,28672.0,96.04,96.05363091269862,False,False
HfZrOx_01,10.1002/pssr.202000524,HfZrOx,FULL_DEVICE_AWARE,88,256,6,7,IDEALIZED_SINGLE_PAIR_ANALOG,1280.0,96.03,95.97042224603172,True,False
HfZrOx_01,10.1002/pssr.202000524,HfZrOx,FULL_DEVICE_AWARE,89,128,6,7,IDEALIZED_SINGLE_PAIR_ANALOG,2048.0,96.02,95.96687452380944,False,False
HfZrOx_01,10.1002/pssr.202000524,HfZrOx,FULL_DEVICE_AWARE,90,64,5,7,IDEALIZED_SINGLE_PAIR_ANALOG,7168.0,96.02,96.06429572222225,False,False
HfZrOx_01,10.1002/pssr.202000524,HfZrOx,FULL_DEVICE_AWARE,91,128,4,10,IDEALIZED_SINGLE_PAIR_ANALOG,16384.0,96.01,96.07393287301593,False,False
HfZrOx_01,10.1002/pssr.202000524,HfZrOx,FULL_DEVICE_AWARE,92,256,4,10,IDEALIZED_SINGLE_PAIR_ANALOG,10240.0,96.0,96.06986301587315,False,False
HfZrOx_01,10.1002/pssr.202000524,HfZrOx,FULL_DEVICE_AWARE,93,256,4,8,IDEALIZED_SINGLE_PAIR_ANALOG,2560.0,95.99,96.08878906349209,False,False
HfZrOx_01,10.1002/pssr.202000524,HfZrOx,FULL_DEVICE_AWARE,94,16,4,7,IDEALIZED_SINGLE_PAIR_ANALOG,102400.0,95.98,96.04042796825404,False,False
HfZrOx_01,10.1002/pssr.202000524,HfZrOx,FULL_DEVICE_AWARE,95,64,4,7,IDEALIZED_SINGLE_PAIR_ANALOG,7168.0,95.96,95.90569419841275,False,False
HfZrOx_01,10.1002/pssr.202000524,HfZrOx,FULL_DEVICE_AWARE,96,32,7,6,IDEALIZED_SINGLE_PAIR_ANALOG,13312.0,95.89,95.96824539033165,False,False
HfZrOx_01,10.1002/pssr.202000524,HfZrOx,FULL_DEVICE_AWARE,97,256,8,7,IDEALIZED_SINGLE_PAIR_ANALOG,1280.0,95.89,95.97144408730162,False,True
HfZrOx_01,10.1002/pssr.202000524,HfZrOx,FULL_DEVICE_AWARE,98,128,7,7,IDEALIZED_SINGLE_PAIR_ANALOG,2048.0,95.89,95.94348688095235,False,False
HfZrOx_01,10.1002/pssr.202000524,HfZrOx,FULL_DEVICE_AWARE,99,256,7,7,IDEALIZED_SINGLE_PAIR_ANALOG,1280.0,95.87,95.94738965079365,False,False
HfZrOx_01,10.1002/pssr.202000524,HfZrOx,FULL_DEVICE_AWARE,100,128,5,7,IDEALIZED_SINGLE_PAIR_ANALOG,2048.0,95.81,95.96174758730167,False,False
HfZrOx_01,10.1002/pssr.202000524,HfZrOx,FULL_DEVICE_AWARE,101,32,6,6,IDEALIZED_SINGLE_PAIR_ANALOG,13312.0,95.81,95.9656448903317,False,False
HfZrOx_01,10.1002/pssr.202000524,HfZrOx,FULL_DEVICE_AWARE,102,16,4,6,IDEALIZED_SINGLE_PAIR_ANALOG,51200.0,95.8,95.96778665079381,False,False
HfZrOx_01,10.1002/pssr.202000524,HfZrOx,FULL_DEVICE_AWARE,103,32,8,6,IDEALIZED_SINGLE_PAIR_ANALOG,13312.0,95.8,95.96676886652213,False,False
HfZrOx_01,10.1002/pssr.202000524,HfZrOx,FULL_DEVICE_AWARE,104,256,5,7,IDEALIZED_SINGLE_PAIR_ANALOG,1280.0,95.79,95.93069877777785,False,False
HfZrOx_01,10.1002/pssr.202000524,HfZrOx,FULL_DEVICE_AWARE,105,128,8,7,IDEALIZED_SINGLE_PAIR_ANALOG,2048.0,95.76,95.96528553968248,False,False
HfZrOx_01,10.1002/pssr.202000524,HfZrOx,FULL_DEVICE_AWARE,106,128,4,7,IDEALIZED_SINGLE_PAIR_ANALOG,2048.0,95.72,95.88753669047631,False,False
HfZrOx_01,10.1002/pssr.202000524,HfZrOx,FULL_DEVICE_AWARE,107,32,5,6,IDEALIZED_SINGLE_PAIR_ANALOG,13312.0,95.71,95.94109421572857,False,False
HfZrOx_01,10.1002/pssr.202000524,HfZrOx,FULL_DEVICE_AWARE,108,256,4,7,IDEALIZED_SINGLE_PAIR_ANALOG,1280.0,95.68,95.88031084920642,False,False
HfZrOx_01,10.1002/pssr.202000524,HfZrOx,FULL_DEVICE_AWARE,109,32,4,6,IDEALIZED_SINGLE_PAIR_ANALOG,13312.0,95.66,95.91721907936507,False,False
HfZrOx_01,10.1002/pssr.202000524,HfZrOx,FULL_DEVICE_AWARE,110,64,8,6,IDEALIZED_SINGLE_PAIR_ANALOG,3584.0,95.54,95.76210277777776,False,False
HfZrOx_01,10.1002/pssr.202000524,HfZrOx,FULL_DEVICE_AWARE,111,64,6,6,IDEALIZED_SINGLE_PAIR_ANALOG,3584.0,95.38,95.74559734920621,False,False
HfZrOx_01,10.1002/pssr.202000524,HfZrOx,FULL_DEVICE_AWARE,112,64,7,6,IDEALIZED_SINGLE_PAIR_ANALOG,3584.0,95.38,95.76298801587296,False,False
HfZrOx_01,10.1002/pssr.202000524,HfZrOx,FULL_DEVICE_AWARE,113,16,7,5,IDEALIZED_SINGLE_PAIR_ANALOG,25600.0,95.36,95.46505995238093,False,False
HfZrOx_01,10.1002/pssr.202000524,HfZrOx,FULL_DEVICE_AWARE,114,16,6,5,IDEALIZED_SINGLE_PAIR_ANALOG,25600.0,95.29,95.43914266666656,False,False
HfZrOx_01,10.1002/pssr.202000524,HfZrOx,FULL_DEVICE_AWARE,115,64,4,6,IDEALIZED_SINGLE_PAIR_ANALOG,3584.0,95.27,95.66728919047605,False,False
HfZrOx_01,10.1002/pssr.202000524,HfZrOx,FULL_DEVICE_AWARE,116,64,5,6,IDEALIZED_SINGLE_PAIR_ANALOG,3584.0,95.22,95.6750689523808,False,False
HfZrOx_01,10.1002/pssr.202000524,HfZrOx,FULL_DEVICE_AWARE,117,16,8,5,IDEALIZED_SINGLE_PAIR_ANALOG,25600.0,95.13,95.4660078571428,False,False
HfZrOx_01,10.1002/pssr.202000524,HfZrOx,FULL_DEVICE_AWARE,118,16,4,5,IDEALIZED_SINGLE_PAIR_ANALOG,25600.0,94.94,95.35141357936503,False,False
HfZrOx_01,10.1002/pssr.202000524,HfZrOx,FULL_DEVICE_AWARE,119,16,5,5,IDEALIZED_SINGLE_PAIR_ANALOG,25600.0,94.87,95.3585520555555,False,False
HfZrOx_01,10.1002/pssr.202000524,HfZrOx,FULL_DEVICE_AWARE,120,128,7,6,IDEALIZED_SINGLE_PAIR_ANALOG,1024.0,94.62,94.79487983910548,True,False
HfZrOx_01,10.1002/pssr.202000524,HfZrOx,FULL_DEVICE_AWARE,121,128,8,6,IDEALIZED_SINGLE_PAIR_ANALOG,1024.0,94.5,94.79750483910547,False,True
